,energy,torsion_0,torsion_1
4428,-46.38429267836253,195,340
4429,-46.427011065815094,230,185
4430,-46.40205394475035,200,105
4431,-46.39318807267725,240,0
4432,-46.35889787339332,20,265
4433,-46.34943642556195,70,325
4434,-46.368449700074194,95,130
4435,-46.39543376452443,260,280
4436,-46.36876800884781,10,150
4437,-46.41620365148859,330,185
4438,-46.44774177194299,230,65
4439,-46.386133644386035,305,15
4440,-46.39521608557871,275,345
4441,-46.35712375164192,70,265
4442,-46.36869143069899,55,255
4443,-46.37129532793139,130,210
4444,-46.33362880506647,95,275
4445,-46.43516196928633,170,45
4446,-46.392998235039755,245,285
4447,-46.42262519939945,250,200
4448,-46.35211929427416,15,135
4449,-46.31901874115371,10,0
4450,-46.3915189810248,240,345
4451,-46.390835069145425,20,50
4452,-46.437649370242156,270,70
4453,-46.41231919439943,250,20
4454,-46.39568466819597,310,225
4455,-46.41441225313528,285,290
4456,-46.38654420714468,65,130
4457,-46.41149715496127,265,320
4458,-46.441015549599655,275,65
4459,-46.355012501512675,140,225
4460,-46.40231127212897,150,90
4461,-46.31905057853842,120,270
4462,-46.39733356619186,110,185
4463,-46.38508176579532,75,105
4464,-46.408217194766536,225,15
4465,-46.355818466843715,5,270
4466,-46.30488072542701,115,350
4467,-46.356174638804504,10,270
4468,-46.42427280675699,265,30
4469,-46.38516967631992,230,280
4470,-46.38790583979707,255,275
4471,-46.41288518374088,325,60
4472,-46.37059681604646,225,250
4473,-46.362810255452445,110,40
4474,-46.38106177301913,310,245
4475,-46.41953127798965,275,85
4476,-46.38345401390026,295,355
4477,-46.37822625946799,315,250
4478,-46.43908568318787,240,40
4479,-46.361048011885345,10,145
4480,-46.391654951900335,285,265
4481,-46.37470248326193,305,0
4482,-46.36457529310232,60,20
4483,-46.383491889980604,35,235
4484,-46.37016462441298,200,255
4485,-46.3679503901142,185,255
4486,-46.386910979285545,185,320
4487,-46.39939500348274,60,225
4488,-46.37087461379255,5,85
4489,-46.38873551034473,275,140
4490,-46.33155000057465,100,280
4491,-46.37025932480739,150,25
4492,-46.39525329161066,300,330
4493,-46.373072754692856,120,95
4494,-46.32931404876459,140,265
4495,-46.3926093406989,305,145
4496,-46.41246887775807,335,185
4497,-46.35793592130099,15,140
4498,-46.437775881326644,255,70
4499,-46.325673976489526,130,275
4500,-46.35886228917818,350,245
4501,-46.4073120039607,60,80
4502,-46.39389196468514,25,50
4503,-46.415459437951796,65,155
4504,-46.39080232358944,345,50
4505,-46.352454386248525,150,315
4506,-46.404804260299244,290,150
4507,-46.38774594552538,0,165
4508,-46.40709661298459,255,215
4509,-46.38238708999697,75,110
4510,-46.36820673162558,330,250
4511,-46.33966788327129,135,20
4512,-46.37391765927234,205,265
4513,-46.37825977837943,80,115
4514,-46.37779627817602,170,310
4515,-46.44549302848529,245,60
4516,-46.35586512343613,10,265
4517,-46.458056871861714,185,65
4518,-46.381325969595565,230,275
4519,-46.41478171167702,170,95
4520,-46.407943950241446,285,220
4521,-46.383735148399325,135,45
4522,-46.44636886932463,175,50
4523,-46.371357762462736,45,25
4524,-46.35378911314021,155,10
4525,-46.35420474811539,75,255
4526,-46.41208591580741,275,90
4527,-46.346137275531106,95,25
4528,-46.34127590805966,95,240
4529,-46.40046141450094,5,205
4530,-46.402880012379825,280,15
4531,-46.38977358105299,100,205
4532,-46.36585180296194,55,270
4533,-46.394921364526596,295,230
4534,-46.37399605249888,325,240
4535,-46.4114639607171,160,170
4536,-46.38780479543206,125,195
4537,-46.35635304601888,15,100
4538,-46.386739367674494,200,230
4539,-46.4305059333939,55,205
4540,-46.38393683624102,210,135
4541,-46.394482628574366,80,145
4542,-46.43918582011585,280,190
4543,-46.37063055548495,335,310
4544,-46.40858792484161,45,55
4545,-46.379770394995234,300,0
4546,-46.37572216701332,230,125
4547,-46.36123095324379,30,110
4548,-46.386599376286455,160,25
4549,-46.31827271277288,125,265
4550,-46.392397238225925,125,180
4551,-46.37158638997468,235,250
4552,-46.36483116897628,165,280
4553,-46.37698796924647,205,270
4554,-46.319831334881,110,250
4555,-46.44791811133578,200,40
4556,-46.37687612888428,115,50
4557,-46.367335724478295,175,270
4558,-46.32408011127549,15,335
4559,-46.39762467424899,290,145
4560,-46.363012521550246,320,10
4561,-46.40052944219414,255,220
4562,-46.41680023033152,50,215
4563,-46.37474196157754,15,85
4564,-46.39955980599288,350,175
4565,-46.38954075920728,5,165
4566,-46.37848633367494,170,305
4567,-46.33703766744756,120,230
4568,-46.320289880823765,115,15
4569,-46.38110510093125,305,135
4570,-46.41519890484304,270,315
4571,-46.33992815133692,140,285
4572,-46.38025173936208,325,95
4573,-46.36349900965823,165,5
4574,-46.376431630070925,80,35
4575,-46.40984679364587,275,325
4576,-46.42705957617065,155,60
4577,-46.39376666465628,135,175
4578,-46.42852292697475,305,50
4579,-46.35339540189935,125,220
4580,-46.40169190045074,235,305
4581,-46.38191385439089,290,115
4582,-46.408682735848544,300,315
4583,-46.37804105167211,120,90
4584,-46.40796370106895,275,285
4585,-46.33173419420817,95,270
4586,-46.353948636049694,115,35
4587,-46.42424438421605,275,165
4588,-46.32709152391149,100,270
4589,-46.3598543711465,355,30
4590,-46.35020888051983,335,115
4591,-46.353808775523845,340,105
4592,-46.377149914080434,130,95
4593,-46.355429350766,15,295
4594,-46.348519852786666,345,20
4595,-46.45104647542675,200,75
4596,-46.42524774795649,235,180
4597,-46.421826562255404,190,165
4598,-46.40168357901487,240,300
4599,-46.37184677712199,205,245
4600,-46.35427668914886,80,295
4601,-46.41027925158269,45,65
4602,-46.413139833634744,265,160
4603,-46.391389005764694,85,90
4604,-46.34049779356704,155,350
4605,-46.40884785056946,70,75
4606,-46.41920468900409,20,190
4607,-46.39617348741601,205,315
4608,-46.41623049747321,295,85
4609,-46.422706755471125,45,210
4610,-46.428372253554215,30,190
4611,-46.349310814392396,340,325
4612,-46.39982083537146,225,310
4613,-46.383275160431566,215,230
4614,-46.35863575895277,35,305
4615,-46.38855018381392,195,0
4616,-46.37085655771878,140,215
4617,-46.421685952572915,255,170
4618,-46.35210780961765,325,5
4619,-46.35469205190739,95,230
4620,-46.360031139607344,80,240
4621,-46.40431335832156,245,320
4622,-46.33753157263172,45,355
4623,-46.37814911615774,120,50
4624,-46.36185447130018,340,255
4625,-46.37960206009714,255,265
4626,-46.389309548231864,120,65
4627,-46.41877548573163,285,300
4628,-46.40242832551277,235,310
4629,-46.41734426504385,275,160
4630,-46.439831589759564,55,195
4631,-46.41218184579472,275,290
4632,-46.372777868068084,195,265
4633,-46.39018545433183,280,140
4634,-46.36640798277037,335,260
4635,-46.392977614888,265,275
4636,-46.412809461881324,300,215
4637,-46.343168782080994,140,310
4638,-46.3741481050898,125,45
4639,-46.35328913300046,15,300
4640,-46.380731830001565,15,155
4641,-46.38741919735847,200,355
4642,-46.408439544202764,250,310
4643,-46.400508325497725,240,325
4644,-46.40486929392452,345,180
4645,-46.383416191454984,60,125
4646,-46.35592880497697,150,300
4647,-46.41635554714904,280,315
4648,-46.44620920865739,245,55
4649,-46.384413443158365,65,110
4650,-46.415995673828974,220,20
4651,-46.387827205746845,225,145
4652,-46.370388411381185,210,255
4653,-46.3774295327448,215,270
4654,-46.38284910538695,250,110
4655,-46.33289357934868,0,325
4656,-46.38214564139335,110,85
4657,-46.404221727776275,275,15
4658,-46.33493498458077,20,325
4659,-46.452383545016716,225,60
4660,-46.39729358245572,260,340
4661,-46.44094374882749,165,60
4662,-46.37740734887237,335,90
4663,-46.356236327763924,10,290
4664,-46.372569949282905,230,260
4665,-46.399288534880185,135,75
4666,-46.405627539431606,50,150
4667,-46.35250538377889,125,125
4668,-46.355580484461285,35,310
4669,-46.390246646063446,200,140
4670,-46.37686712905665,255,260
4671,-46.433467099668604,240,35
4672,-46.39906630529762,235,325
4673,-46.36335323170513,350,290
4674,-46.377164403894795,350,40
4675,-46.39740046472454,280,100
4676,-46.32758574188128,100,250
4677,-46.304901179673465,120,355
4678,-46.38342344071438,270,240
4679,-46.319582611847494,140,350
4680,-46.407016987939386,300,90
4681,-46.34489080100539,15,115
4682,-46.35817963379341,75,300
4683,-46.351439583965,20,110
4684,-46.42540868702346,205,170
4685,-46.40820712063382,150,180
4686,-46.44132881291907,165,65
4687,-46.380661108394094,135,160
4688,-46.360161912925804,105,130
4689,-46.38970788997736,235,105
4690,-46.35820905542411,35,20
4691,-46.3743902413797,40,105
4692,-46.38238072538016,180,5
4693,-46.38759069875138,345,75
4694,-46.306510573326506,115,345
4695,-46.35510812695807,150,295
4696,-46.358369935085165,120,140
4697,-46.417300870165064,265,210
4698,-46.3467609121337,340,130
4699,-46.32554153562049,105,275
4700,-46.39397814132471,305,270
4701,-46.35507282990099,320,355
4702,-46.33067140121986,30,0
4703,-46.400075830816235,205,150
4704,-46.34338781243113,75,10
4705,-46.402441973036076,55,45
4706,-46.39023112375625,80,95
4707,-46.381510889495615,335,35
4708,-46.40094065308429,135,70
4709,-46.43037983180673,265,35
4710,-46.36732557032795,90,35
4711,-46.36669796264587,105,105
4712,-46.39842054952541,50,145
4713,-46.37691423401415,325,25
4714,-46.43437518460078,290,45
4715,-46.336547506555775,75,340
4716,-46.410843043956476,75,155
4717,-46.34324037535285,130,25
4718,-46.3061104773806,115,0
4719,-46.37379035244956,150,220
4720,-46.316147414081485,100,340
4721,-46.35698508226446,100,225
4722,-46.39282647620732,170,110
4723,-46.34387097171518,85,275
4724,-46.323135643289646,105,250
4725,-46.374881221049606,355,225
4726,-46.344078849504314,15,120
4727,-46.38833203409112,125,80
4728,-46.36722999453988,345,285
4729,-46.419212338540405,315,70
4730,-46.412036027058974,95,185
4731,-46.33897764399521,150,335
4732,-46.33407073829713,100,315
4733,-46.42662036810847,40,170
4734,-46.33563428256966,10,15
4735,-46.403168154490146,265,285
4736,-46.42177850676367,230,25
4737,-46.36360854562017,120,40
4738,-46.35652798543683,355,265
4739,-46.383783877957256,235,110
4740,-46.36723455154012,175,245
4741,-46.44097988963253,205,35
4742,-46.41326464550801,155,180
4743,-46.412265499546976,55,70
4744,-46.39888063985157,40,80
4745,-46.33102380922824,115,235
4746,-46.38228562410441,60,115
4747,-46.394262573231885,260,0
4748,-46.390232007004926,280,265
4749,-46.38266841005296,65,120
4750,-46.37924929697587,175,290
4751,-46.37171667003659,235,255
4752,-46.37412582066892,250,250
4753,-46.379378694602764,255,240
4754,-46.36933548640022,325,20
4755,-46.389715283347726,240,225
4756,-46.38879547919086,150,100
4757,-46.318635791915455,5,340
4758,-46.38858311888097,335,40
4759,-46.35881193089946,355,275
4760,-46.400972516398866,230,310
4761,-46.39229669759001,340,165
4762,-46.39162369478876,195,295
4763,-46.32299071799636,125,15
4764,-46.38069147241359,235,140
4765,-46.442760336928956,55,185
4766,-46.40368594171193,165,30
4767,-46.37786091071368,300,125
4768,-46.362853509884275,15,245
4769,-46.38161525612557,150,215
4770,-46.44158001688251,170,75
4771,-46.39748918792182,190,110
4772,-46.437559131590916,275,180
4773,-46.352731360038064,340,20
4774,-46.407058054324494,160,205
4775,-46.39158411985838,15,65
4776,-46.373477819868214,200,265
4777,-46.40335561829622,250,295
4778,-46.35695221672435,165,340
4779,-46.43123902657547,40,200
4780,-46.36594329574112,40,285
4781,-46.41593181009827,60,155
4782,-46.37617239872455,260,120
4783,-46.40075940754102,280,225
4784,-46.33590993753248,100,290
4785,-46.36958084753289,135,150
4786,-46.38137102735712,170,125
4787,-46.36636915729488,105,140
4788,-46.43120513007577,305,175
4789,-46.454882894867666,205,70
4790,-46.342430455560276,15,315
4791,-46.3181959402319,110,255
4792,-46.39300947360911,55,95
4793,-46.384133968526015,240,230
4794,-46.32524900042344,115,240
4795,-46.331008467675275,115,295
4796,-46.35575891840145,150,305
4797,-46.4242783615247,45,165
4798,-46.40394596228791,265,220
4799,-46.38985668814203,230,350
4800,-46.42900578762388,275,35
4801,-46.33056147980611,105,285
4802,-46.401148072183304,345,175
4803,-46.38619626401541,125,55
4804,-46.36334164108084,140,115
4805,-46.4040901475075,145,185
4806,-46.360804084569764,110,110
4807,-46.35482587709399,130,120
4808,-46.38015221781646,240,140
4809,-46.34144569469899,5,130
4810,-46.361824590399266,315,355
4811,-46.39648462577716,245,5
4812,-46.360068269583195,45,310
4813,-46.43995709200598,265,45
4814,-46.34023315930753,150,250
4815,-46.393349731475695,195,300
4816,-46.375219310767335,250,120
4817,-46.394136635653666,70,95
4818,-46.408317527257424,220,160
4819,-46.333068090915646,130,235
4820,-46.39012642987231,80,220
4821,-46.38520598120337,140,95
4822,-46.40212433063775,335,170
4823,-46.41387297891228,175,210
4824,-46.381025889022595,100,50
4825,-46.43775602190928,215,80
4826,-46.40307532722889,345,200
4827,-46.388641090391985,110,70
4828,-46.367262806438276,40,260
4829,-46.37601197045004,260,130
4830,-46.3339305569248,150,345
4831,-46.37533652037732,335,280
4832,-46.36792077223541,355,35
4833,-46.377360278978614,40,30
4834,-46.396140551280695,85,150
4835,-46.39092024145256,285,105
4836,-46.414350765767466,305,160
4837,-46.41297582938452,90,195
4838,-46.35838473844396,15,255
4839,-46.38218618283534,285,115
4840,-46.394400762959464,115,185
4841,-46.33175758618424,115,300
4842,-46.389847074890355,25,225
4843,-46.42117970307905,185,165
4844,-46.37123002036489,170,325
4845,-46.384007287330206,245,275
4846,-46.403340535656724,35,55
4847,-46.4096918802251,305,305
4848,-46.3437601845437,35,325
4849,-46.364231563398704,0,150
4850,-46.38834571084951,255,230
4851,-46.375869665587544,240,240
4852,-46.32110072629885,20,345
4853,-46.388824184798096,355,55
4854,-46.452868304589714,225,55
4855,-46.32680163505748,100,15
4856,-46.41259121547526,285,320
4857,-46.369344318436134,315,115
4858,-46.36082672558811,355,240
4859,-46.41731600481316,35,210
4860,-46.39862381609046,220,315
4861,-46.39677008411135,265,5
4862,-46.38200426059271,100,90
4863,-46.406926806632015,95,195
4864,-46.36602734394236,150,225
4865,-46.405896897029805,275,330
4866,-46.35312313007299,45,320
4867,-46.36826956252938,150,120
4868,-46.36058771082705,105,115
4869,-46.42514085500861,225,195
4870,-46.37514326281982,325,320
4871,-46.412899892815375,55,60
4872,-46.36796210271663,340,305
4873,-46.381538866562636,275,250
4874,-46.38347740554886,260,110
4875,-46.420358900902414,65,210
4876,-46.41449466277422,320,70
4877,-46.397588178047755,145,45
4878,-46.35713403822112,15,265
4879,-46.395799233307486,150,205
4880,-46.34447002701083,140,305
4881,-46.425110587392595,255,30
4882,-46.39836467050438,165,215
4883,-46.41110123717809,145,75
4884,-46.394921356784636,205,320
4885,-46.37938613517534,350,80
4886,-46.42137158014188,260,205
4887,-46.41267646817059,245,20
4888,-46.40518524830506,355,185
4889,-46.326710994200965,85,0
4890,-46.38356924141047,140,160
4891,-46.431827872189245,250,35
4892,-46.371057106318716,90,125
4893,-46.35627981008108,110,120
4894,-46.37137972284452,310,5
4895,-46.38406448727673,325,310
4896,-46.39050030549927,25,155
4897,-46.40392293601187,265,95
4898,-46.39260365692567,285,345
4899,-46.32775955137518,30,345
4900,-46.39257201955982,225,335
4901,-46.395799706317604,215,105
4902,-46.39694400922039,180,110
4903,-46.44219262938637,250,65
4904,-46.3874210017797,75,135
4905,-46.33487805130446,40,355
4906,-46.40192177398822,95,200
4907,-46.322022641794234,5,5
4908,-46.40249431393855,145,85
4909,-46.406221910867345,245,310
4910,-46.378246258234384,10,80
4911,-46.43519749047775,270,40
4912,-46.40049218536623,160,210
4913,-46.32636380753681,125,320
4914,-46.340102276358635,150,5
4915,-46.407875865019065,270,155
4916,-46.38581768410242,0,70
4917,-46.35936107979049,165,335
4918,-46.411921628995145,325,55
4919,-46.31751114798837,95,345
4920,-46.33063815219006,80,345
4921,-46.422409810858454,315,200
4922,-46.3808203688296,190,345
4923,-46.38211881220431,60,120
4924,-46.368354112434105,10,35
4925,-46.39590059760744,335,165
4926,-46.39664033212617,230,5
4927,-46.39124569269856,140,200
4928,-46.417435959307426,305,210
4929,-46.33321145749571,125,305
4930,-46.336936598042,90,270
4931,-46.358105555698415,0,245
4932,-46.34110385656149,140,235
4933,-46.40621660688598,330,170
4934,-46.35524676147824,5,295
4935,-46.389762209438146,145,40
4936,-46.39102411100973,120,175
4937,-46.409912656084686,315,40
4938,-46.3561892847608,30,305
4939,-46.42797405579856,225,185
4940,-46.412690947577204,270,320
4941,-46.35356557348777,330,125
4942,-46.39408308982209,255,345
4943,-46.34035034837413,60,345
4944,-46.34108632359752,145,240
4945,-46.3613190637366,170,265
4946,-46.39962430130802,300,225
4947,-46.40735358973839,10,200
4948,-46.33201211438288,85,335
4949,-46.339398614579494,50,355
4950,-46.34496920669707,30,320
4951,-46.391018132234336,215,145
4952,-46.395801323975405,220,220
4953,-46.374474868766214,220,265
4954,-46.40986020405367,275,155
4955,-46.4350396333501,60,200
4956,-46.370691329767595,100,140
4957,-46.436065664585186,295,65
4958,-46.4091768995884,225,210
4959,-46.37144622007756,30,30
4960,-46.30818652392955,125,345
4961,-46.396280624746595,15,165
4962,-46.36931853026377,325,140
4963,-46.382735332508304,220,115
4964,-46.4106621171625,185,215
4965,-46.391912590937096,25,75
4966,-46.389786042807515,190,320
4967,-46.373804157795206,45,120
4968,-46.40702651100921,60,50
4969,-46.407644518335786,265,290
4970,-46.450240893056986,230,60
4971,-46.36790955004389,175,350
4972,-46.42651917784329,275,205
4973,-46.37752061550103,90,220
4974,-46.33585668444911,90,265
4975,-46.4144393011899,320,50
4976,-46.37801028800206,110,155
4977,-46.387147959836824,310,100
4978,-46.356732587570804,20,135
4979,-46.39021366583543,295,235
4980,-46.36395139760313,335,100
4981,-46.426196972170914,210,200
4982,-46.39565609198675,275,5
4983,-46.45174453121152,190,45
4984,-46.36655355138694,340,270
4985,-46.3693500025191,120,210
4986,-46.34770806523406,0,310
4987,-46.31501816343925,110,10
4988,-46.415882070614344,165,170
4989,-46.3317250098236,120,305
4990,-46.35369773857016,115,125
4991,-46.37150080346433,5,230
4992,-46.45653836184064,190,50
4993,-46.394236962738404,195,305
4994,-46.379382104783105,225,135
4995,-46.34132956289173,155,355
4996,-46.40469889610412,285,150
4997,-46.361262838751855,70,290
4998,-46.341354770295794,65,340
4999,-46.37239604171825,340,290
5000,-46.38549610364598,185,290
5001,-46.39473942191674,75,45
5002,-46.419372111017395,280,85
5003,-46.34505268730723,335,335
5004,-46.4179515686956,320,60
5005,-46.39747732427489,340,55
5006,-46.37669912659939,305,115
5007,-46.35588651725695,160,5
5008,-46.36939842799538,355,230
5009,-46.394548682887574,200,300
5010,-46.413573672662636,270,295
5011,-46.32348955396614,95,335
5012,-46.42837664328434,65,165
5013,-46.42802978733525,170,190
5014,-46.4184041167629,85,170
5015,-46.406180032511344,160,95
5016,-46.37607042428121,345,85
5017,-46.4053475959976,0,195
5018,-46.3153806476968,135,345
5019,-46.38934622944893,330,220
5020,-46.44996491490119,225,65
5021,-46.36980208392052,325,325
5022,-46.378136318932235,45,130
5023,-46.397350999258634,265,225
5024,-46.398194709766955,215,310
5025,-46.36465571232904,345,275
5026,-46.39048715908356,290,235
5027,-46.399251583292624,255,335
5028,-46.38600056937301,95,150
5029,-46.346453323419865,25,315
5030,-46.43780644163908,280,45
5031,-46.428916599749556,220,190
5032,-46.366784938232314,45,275
5033,-46.38975133730739,325,295
5034,-46.401847848616654,170,155
5035,-46.41065344320461,290,90
5036,-46.37510419007563,310,340
5037,-46.427903636171806,75,170
5038,-46.341169714775134,95,295
5039,-46.43869648723532,275,185
5040,-46.39595905770503,165,105
5041,-46.340600093665415,335,340
5042,-46.37033021496026,205,250
5043,-46.43168367290312,160,55
5044,-46.405800506182715,230,95
5045,-46.36338826749815,175,255
5046,-46.36716042359117,125,150
5047,-46.379092839234914,35,95
5048,-46.43425510967742,160,60
5049,-46.45232849243709,220,65
5050,-46.39485631593678,185,225
5051,-46.38176835701117,25,85
5052,-46.43254623126214,245,35
5053,-46.43992980832823,65,190
5054,-46.413761054597074,265,300
5055,-46.375124873863996,305,120
5056,-46.331664428836376,140,245
5057,-46.38873086844521,215,350
5058,-46.38632496969197,180,300
5059,-46.38853327716558,110,165
5060,-46.41285375387608,60,60
5061,-46.40097580600954,315,300
5062,-46.34914977347668,340,110
5063,-46.37663100144991,170,10
5064,-46.38994260924639,235,285
5065,-46.411332640122424,300,290
5066,-46.35501242311838,0,260
5067,-46.32860020023517,110,20
5068,-46.412081623274304,75,210
5069,-46.35940482320811,20,260
5070,-46.38755629651567,115,75
5071,-46.36008700958078,355,290
5072,-46.31801199772477,5,0
5073,-46.367031850015195,135,35
5074,-46.32075911559767,140,345
5075,-46.41782217959789,290,85
5076,-46.428528539388566,165,45
5077,-46.38931965446906,185,300
5078,-46.40190341614684,350,200
5079,-46.34169085269562,95,300
5080,-46.38832381740659,275,265
5081,-46.40641613356965,100,185
5082,-46.38008395764055,300,350
5083,-46.447117168335154,195,40
5084,-46.40557390167098,245,305
5085,-46.35920249121537,30,115
5086,-46.39062981019842,125,175
5087,-46.39786056042746,320,35
5088,-46.356299501531026,165,355
5089,-46.38626618031665,20,45
5090,-46.35924747351473,345,250
5091,-46.408184256169505,205,215
5092,-46.34329992615952,80,325
5093,-46.38487322006878,295,250
5094,-46.35057685360894,135,225
5095,-46.37734023211274,265,130
5096,-46.341377538593605,40,5
5097,-46.37936029425143,50,110
5098,-46.39258295709553,355,210
5099,-46.33326620697281,145,255
5100,-46.39234621135532,40,40
5101,-46.387664554576105,205,285
5102,-46.42232825227538,270,165
5103,-46.38262612622228,175,300
5104,-46.356865703361535,10,285
5105,-46.38663522136383,85,45
5106,-46.363324273980226,350,285
5107,-46.38542564078281,305,335
5108,-46.39226499504869,125,70
5109,-46.38877979556358,315,320
5110,-46.38086541691419,310,250
5111,-46.419717513130735,180,165
5112,-46.3890176101265,55,35
5113,-46.401005056856974,240,10
5114,-46.437495894506725,275,70
5115,-46.3852059217148,115,80
5116,-46.36833700444154,80,30
5117,-46.32514816908562,85,355
5118,-46.38069558906952,30,235
5119,-46.38212737202659,320,320
5120,-46.39225623111312,235,340
5121,-46.33418903399658,140,275
5122,-46.40108579041632,55,225
5123,-46.38585774842713,185,130
5124,-46.37388925602656,250,125
5125,-46.41973192475561,170,35
5126,-46.43148834100762,280,170
5127,-46.35780135796384,350,305
5128,-46.392326876156375,100,160
5129,-46.40779087129724,175,25
5130,-46.354351966942176,160,245
5131,-46.33354267999957,350,330
5132,-46.41445340543024,15,185
5133,-46.362455304820486,345,95
5134,-46.354535321610314,325,340
5135,-46.39600618983215,195,145
5136,-46.34258319402167,150,270
5137,-46.39371277834138,265,350
5138,-46.31607468996552,135,0
5139,-46.382225861656565,50,105
5140,-46.46118629610814,200,60
5141,-46.39391868129556,155,100
5142,-46.31595729177249,0,355
5143,-46.362672905844676,105,135
5144,-46.38075439353841,75,115
5145,-46.385367722503844,20,155
5146,-46.42102456381778,295,35
5147,-46.35508950395004,5,260
5148,-46.34863889197558,335,120
5149,-46.3559425312404,10,260
5150,-46.411448123776694,265,20
5151,-46.405469334595665,315,215
5152,-46.43157059555111,175,190
5153,-46.400250249063475,305,320
5154,-46.40210375792887,175,105
5155,-46.359196015655044,70,255
5156,-46.34669880529091,15,310
5157,-46.31733898539815,105,10
5158,-46.36073341264418,25,270
5159,-46.38041954293803,165,120
5160,-46.428505886859824,295,75
5161,-46.40575383690825,155,40
5162,-46.41119658478172,175,160
5163,-46.41358776115399,30,210
5164,-46.39847833515094,225,320
5165,-46.35739574512499,70,270
5166,-46.379040330280276,330,30
5167,-46.39835432804878,270,340
5168,-46.38464781499371,60,235
5169,-46.379902467968606,150,150
5170,-46.404815202882645,100,175
5171,-46.43636125079601,285,45
5172,-46.36000283155673,30,125
5173,-46.36658907576859,135,215
5174,-46.439712583155284,215,35
5175,-46.33523862944267,90,325
5176,-46.44578909492466,235,65
5177,-46.37803328063879,40,135
5178,-46.39097257420323,185,140
5179,-46.398919232093675,60,90
5180,-46.38329873471454,25,40
5181,-46.39751599864414,45,85
5182,-46.38501762427765,265,140
5183,-46.41814318492354,290,300
